--0.0--i.e.-0/246158056----time (s)-0.0
--0.9382183291210262--i.e.-230950000/246158056----time (s)-12866.9
--0.9384214506471403--i.e.-231000000/246158056----time (s)-12868.49
--0.9386245721732545--i.e.-231050000/246158056----time (s)-12870.19
--0.9388276936993685--i.e.-231100000/246158056----time (s)-12871.79
--0.9390308152254826--i.e.-231150000/246158056----time (s)-12873.36
--0.9392339367515967--i.e.-231200000/246158056----time (s)-12874.9
--0.9394370582777108--i.e.-231250000/246158056----time (s)-12876.5
--0.9396401798038249--i.e.-231300000/246158056----time (s)-12878.07
--0.939843301329939--i.e.-231350000/246158056----time (s)-12879.71
--0.9400464228560531--i.e.-231400000/246158056----time (s)-12881.33
--0.9402495443821672--i.e.-231450000/246158056----time (s)-12883.02
--0.9404526659082812--i.e.-231500000/246158056----time (s)-12884.61
--0.9406557874343954--i.e.-231550000/246158056----time (s)-12886.19
--0.9408589089605095--i.e.-231600000/246158056----time (s)-12887.77
--0.9410620304866236--i.e.-231650000/246158056----time (s)-12889.44
--0.9412651520127377--i.e.-231700000/246158056----time (s)-12891.08
--0.9414682735388518--i.e.-231750000/246158056----time (s)-12892.74
--0.9416713950649659--i.e.-231800000/246158056----time (s)-12894.39
--0.94187451659108--i.e.-231850000/246158056----time (s)-12896.02
--0.9420776381171941--i.e.-231900000/246158056----time (s)-12897.57
--0.9422807596433082--i.e.-231950000/246158056----time (s)-12899.18
--0.9424838811694223--i.e.-232000000/246158056----time (s)-12900.8
--0.9426870026955364--i.e.-232050000/246158056----time (s)-12902.36
--0.9428901242216505--i.e.-232100000/246158056----time (s)-12903.92
--0.9430932457477647--i.e.-232150000/246158056----time (s)-12905.52
--0.9432963672738787--i.e.-232200000/246158056----time (s)-12907.09
--0.9434994887999928--i.e.-232250000/246158056----time (s)-12908.65
--0.9437026103261069--i.e.-232300000/246158056----time (s)-12910.27
--0.943905731852221--i.e.-232350000/246158056----time (s)-12911.85
--0.9441088533783351--i.e.-232400000/246158056----time (s)-12913.42
--0.9443119749044492--i.e.-232450000/246158056----time (s)-12914.97
--0.9445150964305633--i.e.-232500000/246158056----time (s)-12916.49
--0.9447182179566774--i.e.-232550000/246158056----time (s)-12918.03
--0.9449213394827914--i.e.-232600000/246158056----time (s)-12919.73
--0.9451244610089056--i.e.-232650000/246158056----time (s)-12921.24
--0.9453275825350197--i.e.-232700000/246158056----time (s)-12922.82
--0.9455307040611338--i.e.-232750000/246158056----time (s)-12924.42
--0.945733825587248--i.e.-232800000/246158056----time (s)-12925.98
--0.945936947113362--i.e.-232850000/246158056----time (s)-12927.66
--0.9461400686394761--i.e.-232900000/246158056----time (s)-12929.32
--0.9463431901655902--i.e.-232950000/246158056----time (s)-12930.9
--0.9465463116917043--i.e.-233000000/246158056----time (s)-12932.39
--0.9467494332178183--i.e.-233050000/246158056----time (s)-12933.99
--0.9469525547439325--i.e.-233100000/246158056----time (s)-12935.68
--0.9471556762700466--i.e.-233150000/246158056----time (s)-12937.3
--0.9473587977961607--i.e.-233200000/246158056----time (s)-12938.94
--0.9475619193222747--i.e.-233250000/246158056----time (s)-12940.6
--0.9477650408483889--i.e.-233300000/246158056----time (s)-12942.16
--0.947968162374503--i.e.-233350000/246158056----time (s)-12943.73
--0.9481712839006171--i.e.-233400000/246158056----time (s)-12945.36
--0.9483744054267312--i.e.-233450000/246158056----time (s)-12946.94
--0.9485775269528453--i.e.-233500000/246158056----time (s)-12948.58
--0.9487806484789594--i.e.-233550000/246158056----time (s)-12950.19
--0.9489837700050735--i.e.-233600000/246158056----time (s)-12951.88
--0.9491868915311876--i.e.-233650000/246158056----time (s)-12953.39
--0.9493900130573016--i.e.-233700000/246158056----time (s)-12954.99
--0.9495931345834158--i.e.-233750000/246158056----time (s)-12956.69
--0.9497962561095299--i.e.-233800000/246158056----time (s)-12958.28
--0.949999377635644--i.e.-233850000/246158056----time (s)-12959.79
--0.9502024991617581--i.e.-233900000/246158056----time (s)-12961.48
--0.9504056206878722--i.e.-233950000/246158056----time (s)-12963.11
--0.9506087422139863--i.e.-234000000/246158056----time (s)-12964.79
--0.9508118637401004--i.e.-234050000/246158056----time (s)-12966.4
--0.9510149852662145--i.e.-234100000/246158056----time (s)-12968.03
--0.9512181067923285--i.e.-234150000/246158056----time (s)-12969.61
--0.9514212283184427--i.e.-234200000/246158056----time (s)-12971.23
--0.9516243498445568--i.e.-234250000/246158056----time (s)-12972.91
--0.9518274713706709--i.e.-234300000/246158056----time (s)-12974.61
--0.9520305928967849--i.e.-234350000/246158056----time (s)-12976.17
--0.9522337144228991--i.e.-234400000/246158056----time (s)-12977.76
--0.9524368359490132--i.e.-234450000/246158056----time (s)-12979.32
--0.9526399574751273--i.e.-234500000/246158056----time (s)-12980.94
--0.9528430790012414--i.e.-234550000/246158056----time (s)-12982.64
--0.9530462005273554--i.e.-234600000/246158056----time (s)-12984.3
--0.9532493220534696--i.e.-234650000/246158056----time (s)-12985.9
--0.9534524435795837--i.e.-234700000/246158056----time (s)-12987.52
--0.9536555651056978--i.e.-234750000/246158056----time (s)-12989.14
--0.9538586866318118--i.e.-234800000/246158056----time (s)-12990.81
--0.954061808157926--i.e.-234850000/246158056----time (s)-12992.41
--0.9542649296840401--i.e.-234900000/246158056----time (s)-12993.94
--0.9544680512101542--i.e.-234950000/246158056----time (s)-12995.56
--0.9546711727362682--i.e.-235000000/246158056----time (s)-12997.21
--0.9548742942623824--i.e.-235050000/246158056----time (s)-12998.86
--0.9550774157884965--i.e.-235100000/246158056----time (s)-13000.48
--0.9552805373146106--i.e.-235150000/246158056----time (s)-13002.07
--0.9554836588407247--i.e.-235200000/246158056----time (s)-13003.64
--0.9556867803668387--i.e.-235250000/246158056----time (s)-13005.24
--0.9558899018929529--i.e.-235300000/246158056----time (s)-13006.87
--0.956093023419067--i.e.-235350000/246158056----time (s)-13008.47
--0.9562961449451811--i.e.-235400000/246158056----time (s)-13010.0
--0.9564992664712951--i.e.-235450000/246158056----time (s)-13011.55
--0.9567023879974093--i.e.-235500000/246158056----time (s)-13013.13
--0.9569055095235234--i.e.-235550000/246158056----time (s)-13014.76
--0.9571086310496375--i.e.-235600000/246158056----time (s)-13016.42
--0.9573117525757515--i.e.-235650000/246158056----time (s)-13018.04
--0.9575148741018656--i.e.-235700000/246158056----time (s)-13019.75
--0.9577179956279798--i.e.-235750000/246158056----time (s)-13021.47
--0.9579211171540939--i.e.-235800000/246158056----time (s)-13023.17
--0.958124238680208--i.e.-235850000/246158056----time (s)-13024.84
--0.958327360206322--i.e.-235900000/246158056----time (s)-13026.4
--0.9585304817324362--i.e.-235950000/246158056----time (s)-13028.08
--0.9587336032585503--i.e.-236000000/246158056----time (s)-13029.76
--0.9589367247846644--i.e.-236050000/246158056----time (s)-13031.49
--0.9591398463107784--i.e.-236100000/246158056----time (s)-13033.15
--0.9593429678368925--i.e.-236150000/246158056----time (s)-13034.71
--0.9595460893630067--i.e.-236200000/246158056----time (s)-13036.3
--0.9597492108891208--i.e.-236250000/246158056----time (s)-13037.95
--0.9599523324152349--i.e.-236300000/246158056----time (s)-13039.65
--0.9601554539413489--i.e.-236350000/246158056----time (s)-13041.33
--0.9603585754674631--i.e.-236400000/246158056----time (s)-13043.06
--0.9605616969935772--i.e.-236450000/246158056----time (s)-13044.69
--0.9607648185196913--i.e.-236500000/246158056----time (s)-13046.37
--0.9609679400458053--i.e.-236550000/246158056----time (s)-13047.98
--0.9611710615719194--i.e.-236600000/246158056----time (s)-13049.55
--0.9613741830980336--i.e.-236650000/246158056----time (s)-13051.2
--0.9615773046241477--i.e.-236700000/246158056----time (s)-13052.79
--0.9617804261502617--i.e.-236750000/246158056----time (s)-13054.4
--0.9619835476763758--i.e.-236800000/246158056----time (s)-13056.04
--0.96218666920249--i.e.-236850000/246158056----time (s)-13057.63
--0.9623897907286041--i.e.-236900000/246158056----time (s)-13059.28
--0.9625929122547182--i.e.-236950000/246158056----time (s)-13060.94
--0.9627960337808322--i.e.-237000000/246158056----time (s)-13062.61
--0.9629991553069464--i.e.-237050000/246158056----time (s)-13064.21
--0.9632022768330605--i.e.-237100000/246158056----time (s)-13065.79
--0.9634053983591746--i.e.-237150000/246158056----time (s)-13067.39
--0.9636085198852886--i.e.-237200000/246158056----time (s)-13068.97
--0.9638116414114027--i.e.-237250000/246158056----time (s)-13070.59
--0.9640147629375169--i.e.-237300000/246158056----time (s)-13072.23
--0.964217884463631--i.e.-237350000/246158056----time (s)-13073.76
--0.964421005989745--i.e.-237400000/246158056----time (s)-13075.35
--0.9646241275158591--i.e.-237450000/246158056----time (s)-13077.0
--0.9648272490419733--i.e.-237500000/246158056----time (s)-13078.63
--0.9650303705680874--i.e.-237550000/246158056----time (s)-13080.26
--0.9652334920942015--i.e.-237600000/246158056----time (s)-13081.93
--0.9654366136203155--i.e.-237650000/246158056----time (s)-13083.55
--0.9656397351464296--i.e.-237700000/246158056----time (s)-13085.18
--0.9658428566725438--i.e.-237750000/246158056----time (s)-13086.76
--0.9660459781986579--i.e.-237800000/246158056----time (s)-13088.38
--0.9662490997247719--i.e.-237850000/246158056----time (s)-13090.04
--0.966452221250886--i.e.-237900000/246158056----time (s)-13091.7
--0.9666553427770002--i.e.-237950000/246158056----time (s)-13093.34
--0.9668584643031143--i.e.-238000000/246158056----time (s)-13095.0
--0.9670615858292284--i.e.-238050000/246158056----time (s)-13096.72
--0.9672647073553424--i.e.-238100000/246158056----time (s)-13098.41
--0.9674678288814565--i.e.-238150000/246158056----time (s)-13099.97
--0.9676709504075707--i.e.-238200000/246158056----time (s)-13101.68
--0.9678740719336848--i.e.-238250000/246158056----time (s)-13103.32
--0.9680771934597988--i.e.-238300000/246158056----time (s)-13105.03
--0.9682803149859129--i.e.-238350000/246158056----time (s)-13106.65
--0.9684834365120271--i.e.-238400000/246158056----time (s)-13108.3
--0.9686865580381412--i.e.-238450000/246158056----time (s)-13109.9
--0.9688896795642552--i.e.-238500000/246158056----time (s)-13111.57
--0.9690928010903693--i.e.-238550000/246158056----time (s)-13113.28
--0.9692959226164835--i.e.-238600000/246158056----time (s)-13114.89
--0.9694990441425976--i.e.-238650000/246158056----time (s)-13116.55
--0.9697021656687117--i.e.-238700000/246158056----time (s)-13118.24
--0.9699052871948257--i.e.-238750000/246158056----time (s)-13119.91
--0.9701084087209398--i.e.-238800000/246158056----time (s)-13121.54
--0.970311530247054--i.e.-238850000/246158056----time (s)-13123.19
--0.9705146517731681--i.e.-238900000/246158056----time (s)-13124.93
--0.9707177732992821--i.e.-238950000/246158056----time (s)-13126.68
--0.9709208948253962--i.e.-239000000/246158056----time (s)-13128.3
--0.9711240163515104--i.e.-239050000/246158056----time (s)-13129.93
--0.9713271378776245--i.e.-239100000/246158056----time (s)-13131.57
--0.9715302594037385--i.e.-239150000/246158056----time (s)-13133.24
--0.9717333809298526--i.e.-239200000/246158056----time (s)-13134.88
--0.9719365024559667--i.e.-239250000/246158056----time (s)-13136.49
--0.9721396239820809--i.e.-239300000/246158056----time (s)-13138.19
--0.972342745508195--i.e.-239350000/246158056----time (s)-13139.81
--0.972545867034309--i.e.-239400000/246158056----time (s)-13141.45
--0.9727489885604231--i.e.-239450000/246158056----time (s)-13143.05
--0.9729521100865373--i.e.-239500000/246158056----time (s)-13144.7
--0.9731552316126514--i.e.-239550000/246158056----time (s)-13146.38
--0.9733583531387654--i.e.-239600000/246158056----time (s)-13147.97
--0.9735614746648795--i.e.-239650000/246158056----time (s)-13149.52
--0.9737645961909936--i.e.-239700000/246158056----time (s)-13151.17
--0.9739677177171078--i.e.-239750000/246158056----time (s)-13152.77
--0.9741708392432219--i.e.-239800000/246158056----time (s)-13154.4
--0.9743739607693359--i.e.-239850000/246158056----time (s)-13156.11
--0.97457708229545--i.e.-239900000/246158056----time (s)-13157.81
--0.9747802038215642--i.e.-239950000/246158056----time (s)-13159.44
--0.9749833253476783--i.e.-240000000/246158056----time (s)-13161.06
--0.9751864468737923--i.e.-240050000/246158056----time (s)-13162.75
--0.9753895683999064--i.e.-240100000/246158056----time (s)-13164.4
--0.9755926899260206--i.e.-240150000/246158056----time (s)-13166.07
--0.9757958114521347--i.e.-240200000/246158056----time (s)-13167.73
--0.9759989329782487--i.e.-240250000/246158056----time (s)-13169.4
--0.9762020545043628--i.e.-240300000/246158056----time (s)-13171.05
--0.9764051760304769--i.e.-240350000/246158056----time (s)-13172.67
--0.9766082975565911--i.e.-240400000/246158056----time (s)-13174.31
--0.9768114190827052--i.e.-240450000/246158056----time (s)-13175.94
--0.9770145406088192--i.e.-240500000/246158056----time (s)-13177.53
--0.9772176621349333--i.e.-240550000/246158056----time (s)-13179.16
--0.9774207836610475--i.e.-240600000/246158056----time (s)-13180.78
--0.9776239051871616--i.e.-240650000/246158056----time (s)-13182.47
--0.9778270267132756--i.e.-240700000/246158056----time (s)-13184.08
--0.9780301482393897--i.e.-240750000/246158056----time (s)-13185.69
--0.9782332697655038--i.e.-240800000/246158056----time (s)-13187.32
--0.978436391291618--i.e.-240850000/246158056----time (s)-13188.93
--0.978639512817732--i.e.-240900000/246158056----time (s)-13190.61
--0.9788426343438461--i.e.-240950000/246158056----time (s)-13192.29
--0.9790457558699602--i.e.-241000000/246158056----time (s)-13193.94
--0.9792488773960744--i.e.-241050000/246158056----time (s)-13195.58
--0.9794519989221885--i.e.-241100000/246158056----time (s)-13197.28
--0.9796551204483025--i.e.-241150000/246158056----time (s)-13198.94
--0.9798582419744166--i.e.-241200000/246158056----time (s)-13200.66
--0.9800613635005307--i.e.-241250000/246158056----time (s)-13202.33
--0.9802644850266449--i.e.-241300000/246158056----time (s)-13204.02
--0.9804676065527589--i.e.-241350000/246158056----time (s)-13205.75
--0.980670728078873--i.e.-241400000/246158056----time (s)-13207.47
--0.9808738496049871--i.e.-241450000/246158056----time (s)-13209.14
--0.9810769711311013--i.e.-241500000/246158056----time (s)-13210.86
--0.9812800926572153--i.e.-241550000/246158056----time (s)-13212.58
--0.9814832141833294--i.e.-241600000/246158056----time (s)-13214.26
--0.9816863357094435--i.e.-241650000/246158056----time (s)-13215.9
--0.9818894572355576--i.e.-241700000/246158056----time (s)-13217.61
--0.9820925787616718--i.e.-241750000/246158056----time (s)-13219.28
--0.9822957002877858--i.e.-241800000/246158056----time (s)-13220.93
--0.9824988218138999--i.e.-241850000/246158056----time (s)-13222.64
--0.982701943340014--i.e.-241900000/246158056----time (s)-13224.25
--0.9829050648661282--i.e.-241950000/246158056----time (s)-13225.93
--0.9831081863922422--i.e.-242000000/246158056----time (s)-13227.63
--0.9833113079183563--i.e.-242050000/246158056----time (s)-13229.32
--0.9835144294444704--i.e.-242100000/246158056----time (s)-13231.05
--0.9837175509705846--i.e.-242150000/246158056----time (s)-13232.76
--0.9839206724966987--i.e.-242200000/246158056----time (s)-13234.54
--0.9841237940228127--i.e.-242250000/246158056----time (s)-13236.2
--0.9843269155489268--i.e.-242300000/246158056----time (s)-13237.84
--0.9845300370750409--i.e.-242350000/246158056----time (s)-13239.55
--0.9847331586011551--i.e.-242400000/246158056----time (s)-13241.16
--0.9849362801272691--i.e.-242450000/246158056----time (s)-13242.83
--0.9851394016533832--i.e.-242500000/246158056----time (s)-13244.5
--0.9853425231794973--i.e.-242550000/246158056----time (s)-13246.21
--0.9855456447056115--i.e.-242600000/246158056----time (s)-13247.93
--0.9857487662317255--i.e.-242650000/246158056----time (s)-13249.69
--0.9859518877578396--i.e.-242700000/246158056----time (s)-13251.37
--0.9861550092839537--i.e.-242750000/246158056----time (s)-13253.12
--0.9863581308100678--i.e.-242800000/246158056----time (s)-13254.79
--0.986561252336182--i.e.-242850000/246158056----time (s)-13256.51
--0.986764373862296--i.e.-242900000/246158056----time (s)-13258.23
