--0.0--i.e.-0/246158056----time (s)-0.0
--0.3455097159200835--i.e.-85050000/246158056----time (s)-5474.17
--0.3457128374461976--i.e.-85100000/246158056----time (s)-5477.62
--0.3459159589723117--i.e.-85150000/246158056----time (s)-5480.81
--0.34611908049842577--i.e.-85200000/246158056----time (s)-5484.34
--0.3463222020245399--i.e.-85250000/246158056----time (s)-5487.88
--0.34652532355065396--i.e.-85300000/246158056----time (s)-5490.93
--0.3467284450767681--i.e.-85350000/246158056----time (s)-5494.27
--0.34693156660288216--i.e.-85400000/246158056----time (s)-5497.89
--0.3471346881289963--i.e.-85450000/246158056----time (s)-5501.24
--0.34733780965511035--i.e.-85500000/246158056----time (s)-5504.52
--0.3475409311812245--i.e.-85550000/246158056----time (s)-5507.66
--0.34774405270733855--i.e.-85600000/246158056----time (s)-5511.13
--0.34794717423345267--i.e.-85650000/246158056----time (s)-5514.5
--0.3481502957595668--i.e.-85700000/246158056----time (s)-5518.16
--0.34835341728568087--i.e.-85750000/246158056----time (s)-5521.36
--0.348556538811795--i.e.-85800000/246158056----time (s)-5524.67
--0.34875966033790906--i.e.-85850000/246158056----time (s)-5527.9
--0.3489627818640232--i.e.-85900000/246158056----time (s)-5531.16
--0.34916590339013726--i.e.-85950000/246158056----time (s)-5534.3
--0.3493690249162514--i.e.-86000000/246158056----time (s)-5537.64
--0.34957214644236545--i.e.-86050000/246158056----time (s)-5540.96
--0.3497752679684796--i.e.-86100000/246158056----time (s)-5544.16
--0.34997838949459364--i.e.-86150000/246158056----time (s)-5547.58
--0.35018151102070777--i.e.-86200000/246158056----time (s)-5550.7
--0.3503846325468219--i.e.-86250000/246158056----time (s)-5554.15
--0.35058775407293596--i.e.-86300000/246158056----time (s)-5557.43
--0.3507908755990501--i.e.-86350000/246158056----time (s)-5560.72
--0.35099399712516416--i.e.-86400000/246158056----time (s)-5563.76
--0.3511971186512783--i.e.-86450000/246158056----time (s)-5567.17
--0.35140024017739235--i.e.-86500000/246158056----time (s)-5570.39
--0.3516033617035065--i.e.-86550000/246158056----time (s)-5573.95
--0.35180648322962055--i.e.-86600000/246158056----time (s)-5577.44
--0.3520096047557347--i.e.-86650000/246158056----time (s)-5580.65
--0.35221272628184874--i.e.-86700000/246158056----time (s)-5583.89
--0.35241584780796287--i.e.-86750000/246158056----time (s)-5587.04
--0.35261896933407694--i.e.-86800000/246158056----time (s)-5590.57
--0.35282209086019106--i.e.-86850000/246158056----time (s)-5593.87
--0.3530252123863052--i.e.-86900000/246158056----time (s)-5597.15
--0.35322833391241926--i.e.-86950000/246158056----time (s)-5600.32
--0.3534314554385334--i.e.-87000000/246158056----time (s)-5603.61
--0.35363457696464745--i.e.-87050000/246158056----time (s)-5606.69
--0.3538376984907616--i.e.-87100000/246158056----time (s)-5609.9
--0.35404082001687565--i.e.-87150000/246158056----time (s)-5613.11
--0.35424394154298977--i.e.-87200000/246158056----time (s)-5616.25
--0.35444706306910384--i.e.-87250000/246158056----time (s)-5619.55
--0.35465018459521797--i.e.-87300000/246158056----time (s)-5622.83
--0.35485330612133203--i.e.-87350000/246158056----time (s)-5626.1
--0.35505642764744616--i.e.-87400000/246158056----time (s)-5629.13
--0.3552595491735603--i.e.-87450000/246158056----time (s)-5632.37
--0.35546267069967435--i.e.-87500000/246158056----time (s)-5635.55
--0.3556657922257885--i.e.-87550000/246158056----time (s)-5639.01
--0.35586891375190255--i.e.-87600000/246158056----time (s)-5642.36
--0.3560720352780167--i.e.-87650000/246158056----time (s)-5645.81
--0.35627515680413074--i.e.-87700000/246158056----time (s)-5649.16
--0.35647827833024487--i.e.-87750000/246158056----time (s)-5652.52
--0.35668139985635894--i.e.-87800000/246158056----time (s)-5655.78
--0.35688452138247306--i.e.-87850000/246158056----time (s)-5659.19
--0.35708764290858713--i.e.-87900000/246158056----time (s)-5662.68
--0.35729076443470126--i.e.-87950000/246158056----time (s)-5665.98
--0.3574938859608153--i.e.-88000000/246158056----time (s)-5669.19
--0.35769700748692945--i.e.-88050000/246158056----time (s)-5672.65
--0.3579001290130436--i.e.-88100000/246158056----time (s)-5675.99
--0.35810325053915765--i.e.-88150000/246158056----time (s)-5679.03
--0.35830637206527177--i.e.-88200000/246158056----time (s)-5682.6
--0.35850949359138584--i.e.-88250000/246158056----time (s)-5685.79
--0.35871261511749997--i.e.-88300000/246158056----time (s)-5689.21
--0.35891573664361404--i.e.-88350000/246158056----time (s)-5692.61
--0.35911885816972816--i.e.-88400000/246158056----time (s)-5695.9
--0.35932197969584223--i.e.-88450000/246158056----time (s)-5699.44
--0.35952510122195636--i.e.-88500000/246158056----time (s)-5702.85
--0.3597282227480704--i.e.-88550000/246158056----time (s)-5706.31
--0.35993134427418455--i.e.-88600000/246158056----time (s)-5709.47
--0.3601344658002987--i.e.-88650000/246158056----time (s)-5712.67
--0.36033758732641274--i.e.-88700000/246158056----time (s)-5715.92
--0.36054070885252687--i.e.-88750000/246158056----time (s)-5719.4
--0.36074383037864094--i.e.-88800000/246158056----time (s)-5722.67
--0.36094695190475506--i.e.-88850000/246158056----time (s)-5726.17
--0.36115007343086913--i.e.-88900000/246158056----time (s)-5729.24
--0.36135319495698326--i.e.-88950000/246158056----time (s)-5732.11
--0.36155631648309733--i.e.-89000000/246158056----time (s)-5735.72
--0.36175943800921145--i.e.-89050000/246158056----time (s)-5739.0
--0.3619625595353255--i.e.-89100000/246158056----time (s)-5742.23
--0.36216568106143965--i.e.-89150000/246158056----time (s)-5745.49
--0.3623688025875538--i.e.-89200000/246158056----time (s)-5748.95
--0.36257192411366784--i.e.-89250000/246158056----time (s)-5752.41
--0.36277504563978197--i.e.-89300000/246158056----time (s)-5755.55
--0.36297816716589604--i.e.-89350000/246158056----time (s)-5759.34
--0.36318128869201016--i.e.-89400000/246158056----time (s)-5762.96
--0.36338441021812423--i.e.-89450000/246158056----time (s)-5766.31
--0.36358753174423836--i.e.-89500000/246158056----time (s)-5769.48
--0.3637906532703524--i.e.-89550000/246158056----time (s)-5772.77
--0.36399377479646655--i.e.-89600000/246158056----time (s)-5775.93
--0.3641968963225806--i.e.-89650000/246158056----time (s)-5779.0
--0.36440001784869475--i.e.-89700000/246158056----time (s)-5782.13
--0.3646031393748088--i.e.-89750000/246158056----time (s)-5784.97
--0.36480626090092294--i.e.-89800000/246158056----time (s)-5788.39
--0.36500938242703707--i.e.-89850000/246158056----time (s)-5791.77
--0.36521250395315114--i.e.-89900000/246158056----time (s)-5795.08
--0.36541562547926526--i.e.-89950000/246158056----time (s)-5798.76
--0.36561874700537933--i.e.-90000000/246158056----time (s)-5801.89
--0.36582186853149345--i.e.-90050000/246158056----time (s)-5805.33
--0.3660249900576075--i.e.-90100000/246158056----time (s)-5808.98
--0.36622811158372165--i.e.-90150000/246158056----time (s)-5812.14
--0.3664312331098357--i.e.-90200000/246158056----time (s)-5815.8
--0.36663435463594984--i.e.-90250000/246158056----time (s)-5819.16
--0.3668374761620639--i.e.-90300000/246158056----time (s)-5822.79
--0.36704059768817804--i.e.-90350000/246158056----time (s)-5826.33
--0.36724371921429216--i.e.-90400000/246158056----time (s)-5829.56
--0.36744684074040623--i.e.-90450000/246158056----time (s)-5832.81
--0.36764996226652036--i.e.-90500000/246158056----time (s)-5835.88
--0.3678530837926344--i.e.-90550000/246158056----time (s)-5839.06
--0.36805620531874855--i.e.-90600000/246158056----time (s)-5842.26
--0.3682593268448626--i.e.-90650000/246158056----time (s)-5845.75
--0.36846244837097675--i.e.-90700000/246158056----time (s)-5849.35
--0.3686655698970908--i.e.-90750000/246158056----time (s)-5852.88
--0.36886869142320494--i.e.-90800000/246158056----time (s)-5856.17
--0.369071812949319--i.e.-90850000/246158056----time (s)-5860.01
--0.36927493447543314--i.e.-90900000/246158056----time (s)-5863.17
--0.3694780560015472--i.e.-90950000/246158056----time (s)-5866.64
--0.36968117752766133--i.e.-91000000/246158056----time (s)-5869.84
--0.36988429905377546--i.e.-91050000/246158056----time (s)-5873.03
--0.3700874205798895--i.e.-91100000/246158056----time (s)-5876.45
--0.37029054210600365--i.e.-91150000/246158056----time (s)-5879.76
--0.3704936636321177--i.e.-91200000/246158056----time (s)-5883.01
--0.37069678515823185--i.e.-91250000/246158056----time (s)-5886.14
--0.3708999066843459--i.e.-91300000/246158056----time (s)-5889.22
--0.37110302821046004--i.e.-91350000/246158056----time (s)-5892.41
--0.3713061497365741--i.e.-91400000/246158056----time (s)-5895.58
--0.37150927126268823--i.e.-91450000/246158056----time (s)-5898.93
--0.3717123927888023--i.e.-91500000/246158056----time (s)-5902.38
--0.37191551431491643--i.e.-91550000/246158056----time (s)-5906.03
--0.37211863584103055--i.e.-91600000/246158056----time (s)-5909.64
--0.3723217573671446--i.e.-91650000/246158056----time (s)-5913.2
--0.37252487889325875--i.e.-91700000/246158056----time (s)-5917.05
--0.3727280004193728--i.e.-91750000/246158056----time (s)-5920.61
--0.37293112194548694--i.e.-91800000/246158056----time (s)-5923.98
--0.373134243471601--i.e.-91850000/246158056----time (s)-5927.27
--0.37333736499771514--i.e.-91900000/246158056----time (s)-5930.41
--0.3735404865238292--i.e.-91950000/246158056----time (s)-5933.7
--0.37374360804994333--i.e.-92000000/246158056----time (s)-5937.21
--0.3739467295760574--i.e.-92050000/246158056----time (s)-5940.44
--0.3741498511021715--i.e.-92100000/246158056----time (s)-5943.99
--0.37435297262828565--i.e.-92150000/246158056----time (s)-5947.18
--0.3745560941543997--i.e.-92200000/246158056----time (s)-5950.21
--0.37475921568051385--i.e.-92250000/246158056----time (s)-5953.42
--0.3749623372066279--i.e.-92300000/246158056----time (s)-5956.84
--0.37516545873274204--i.e.-92350000/246158056----time (s)-5960.39
--0.3753685802588561--i.e.-92400000/246158056----time (s)-5963.7
--0.37557170178497024--i.e.-92450000/246158056----time (s)-5967.15
--0.3757748233110843--i.e.-92500000/246158056----time (s)-5970.52
--0.37597794483719843--i.e.-92550000/246158056----time (s)-5974.25
--0.3761810663633125--i.e.-92600000/246158056----time (s)-5977.57
--0.3763841878894266--i.e.-92650000/246158056----time (s)-5981.22
--0.3765873094155407--i.e.-92700000/246158056----time (s)-5984.29
--0.3767904309416548--i.e.-92750000/246158056----time (s)-5988.05
--0.37699355246776894--i.e.-92800000/246158056----time (s)-5991.11
--0.377196673993883--i.e.-92850000/246158056----time (s)-5994.38
--0.37739979551999714--i.e.-92900000/246158056----time (s)-5998.18
--0.3776029170461112--i.e.-92950000/246158056----time (s)-6001.32
--0.37780603857222533--i.e.-93000000/246158056----time (s)-6004.56
--0.3780091600983394--i.e.-93050000/246158056----time (s)-6007.76
--0.37821228162445353--i.e.-93100000/246158056----time (s)-6011.4
--0.3784154031505676--i.e.-93150000/246158056----time (s)-6014.93
--0.3786185246766817--i.e.-93200000/246158056----time (s)-6018.55
--0.3788216462027958--i.e.-93250000/246158056----time (s)-6022.0
--0.3790247677289099--i.e.-93300000/246158056----time (s)-6025.16
--0.37922788925502404--i.e.-93350000/246158056----time (s)-6028.35
--0.3794310107811381--i.e.-93400000/246158056----time (s)-6031.63
--0.37963413230725224--i.e.-93450000/246158056----time (s)-6034.83
--0.3798372538333663--i.e.-93500000/246158056----time (s)-6038.36
--0.38004037535948043--i.e.-93550000/246158056----time (s)-6041.8
--0.3802434968855945--i.e.-93600000/246158056----time (s)-6045.36
--0.3804466184117086--i.e.-93650000/246158056----time (s)-6049.05
--0.3806497399378227--i.e.-93700000/246158056----time (s)-6052.53
--0.3808528614639368--i.e.-93750000/246158056----time (s)-6055.96
--0.3810559829900509--i.e.-93800000/246158056----time (s)-6059.63
--0.381259104516165--i.e.-93850000/246158056----time (s)-6063.09
--0.3814622260422791--i.e.-93900000/246158056----time (s)-6066.59
--0.3816653475683932--i.e.-93950000/246158056----time (s)-6070.02
--0.38186846909450733--i.e.-94000000/246158056----time (s)-6074.14
--0.3820715906206214--i.e.-94050000/246158056----time (s)-6077.98
--0.38227471214673553--i.e.-94100000/246158056----time (s)-6081.43
--0.3824778336728496--i.e.-94150000/246158056----time (s)-6084.99
--0.3826809551989637--i.e.-94200000/246158056----time (s)-6088.31
--0.3828840767250778--i.e.-94250000/246158056----time (s)-6091.63
--0.3830871982511919--i.e.-94300000/246158056----time (s)-6094.84
--0.383290319777306--i.e.-94350000/246158056----time (s)-6098.23
--0.3834934413034201--i.e.-94400000/246158056----time (s)-6101.44
--0.3836965628295342--i.e.-94450000/246158056----time (s)-6104.65
--0.3838996843556483--i.e.-94500000/246158056----time (s)-6107.9
--0.38410280588176243--i.e.-94550000/246158056----time (s)-6111.02
--0.3843059274078765--i.e.-94600000/246158056----time (s)-6114.06
--0.3845090489339906--i.e.-94650000/246158056----time (s)-6117.46
--0.3847121704601047--i.e.-94700000/246158056----time (s)-6121.05
--0.3849152919862188--i.e.-94750000/246158056----time (s)-6124.65
--0.3851184135123329--i.e.-94800000/246158056----time (s)-6128.24
--0.385321535038447--i.e.-94850000/246158056----time (s)-6131.41
--0.3855246565645611--i.e.-94900000/246158056----time (s)-6135.19
--0.3857277780906752--i.e.-94950000/246158056----time (s)-6138.89
--0.3859308996167893--i.e.-95000000/246158056----time (s)-6142.08
--0.3861340211429034--i.e.-95050000/246158056----time (s)-6145.31
--0.38633714266901753--i.e.-95100000/246158056----time (s)-6148.7
--0.3865402641951316--i.e.-95150000/246158056----time (s)-6152.28
--0.3867433857212457--i.e.-95200000/246158056----time (s)-6155.5
--0.3869465072473598--i.e.-95250000/246158056----time (s)-6158.95
--0.3871496287734739--i.e.-95300000/246158056----time (s)-6162.25
--0.387352750299588--i.e.-95350000/246158056----time (s)-6166.45
--0.3875558718257021--i.e.-95400000/246158056----time (s)-6169.71
--0.3877589933518162--i.e.-95450000/246158056----time (s)-6173.28
--0.3879621148779303--i.e.-95500000/246158056----time (s)-6176.85
--0.3881652364040444--i.e.-95550000/246158056----time (s)-6180.45
--0.3883683579301585--i.e.-95600000/246158056----time (s)-6183.56
--0.3885714794562726--i.e.-95650000/246158056----time (s)-6186.53
--0.3887746009823867--i.e.-95700000/246158056----time (s)-6189.75
--0.3889777225085008--i.e.-95750000/246158056----time (s)-6193.25
--0.3891808440346149--i.e.-95800000/246158056----time (s)-6196.45
--0.389383965560729--i.e.-95850000/246158056----time (s)-6199.66
--0.3895870870868431--i.e.-95900000/246158056----time (s)-6203.27
--0.3897902086129572--i.e.-95950000/246158056----time (s)-6206.82
--0.3899933301390713--i.e.-96000000/246158056----time (s)-6209.94
--0.3901964516651854--i.e.-96050000/246158056----time (s)-6213.57
--0.3903995731912995--i.e.-96100000/246158056----time (s)-6216.71
--0.3906026947174136--i.e.-96150000/246158056----time (s)-6220.05
--0.39080581624352767--i.e.-96200000/246158056----time (s)-6223.45
--0.3910089377696418--i.e.-96250000/246158056----time (s)-6226.7
--0.3912120592957559--i.e.-96300000/246158056----time (s)-6230.62
--0.39141518082187--i.e.-96350000/246158056----time (s)-6234.03
--0.3916183023479841--i.e.-96400000/246158056----time (s)-6237.64
--0.3918214238740982--i.e.-96450000/246158056----time (s)-6240.97
--0.3920245454002123--i.e.-96500000/246158056----time (s)-6244.05
--0.3922276669263264--i.e.-96550000/246158056----time (s)-6247.54
--0.3924307884524405--i.e.-96600000/246158056----time (s)-6250.75
--0.3926339099785546--i.e.-96650000/246158056----time (s)-6254.03
--0.3928370315046687--i.e.-96700000/246158056----time (s)-6257.54
--0.39304015303078277--i.e.-96750000/246158056----time (s)-6261.1
--0.3932432745568969--i.e.-96800000/246158056----time (s)-6264.52
--0.39344639608301096--i.e.-96850000/246158056----time (s)-6268.26
--0.3936495176091251--i.e.-96900000/246158056----time (s)-6271.64
--0.3938526391352392--i.e.-96950000/246158056----time (s)-6274.86
--0.3940557606613533--i.e.-97000000/246158056----time (s)-6278.55
--0.3942588821874674--i.e.-97050000/246158056----time (s)-6281.96
--0.3944620037135815--i.e.-97100000/246158056----time (s)-6285.23
--0.3946651252396956--i.e.-97150000/246158056----time (s)-6288.65
--0.39486824676580967--i.e.-97200000/246158056----time (s)-6291.98
--0.3950713682919238--i.e.-97250000/246158056----time (s)-6295.31
--0.39527448981803787--i.e.-97300000/246158056----time (s)-6298.85
--0.395477611344152--i.e.-97350000/246158056----time (s)-6302.31
--0.39568073287026606--i.e.-97400000/246158056----time (s)-6305.65
--0.3958838543963802--i.e.-97450000/246158056----time (s)-6309.22
--0.3960869759224943--i.e.-97500000/246158056----time (s)-6312.63
--0.3962900974486084--i.e.-97550000/246158056----time (s)-6316.17
--0.3964932189747225--i.e.-97600000/246158056----time (s)-6320.02
--0.3966963405008366--i.e.-97650000/246158056----time (s)-6323.38
--0.3968994620269507--i.e.-97700000/246158056----time (s)-6326.6
--0.39710258355306477--i.e.-97750000/246158056----time (s)-6330.13
--0.3973057050791789--i.e.-97800000/246158056----time (s)-6333.84
--0.39750882660529296--i.e.-97850000/246158056----time (s)-6337.32
--0.3977119481314071--i.e.-97900000/246158056----time (s)-6340.54
--0.39791506965752116--i.e.-97950000/246158056----time (s)-6343.76
--0.3981181911836353--i.e.-98000000/246158056----time (s)-6346.95
--0.3983213127097494--i.e.-98050000/246158056----time (s)-6350.1
--0.3985244342358635--i.e.-98100000/246158056----time (s)-6353.38
--0.3987275557619776--i.e.-98150000/246158056----time (s)-6356.47
--0.3989306772880917--i.e.-98200000/246158056----time (s)-6359.96
--0.3991337988142058--i.e.-98250000/246158056----time (s)-6363.55
--0.39933692034031987--i.e.-98300000/246158056----time (s)-6366.95
--0.399540041866434--i.e.-98350000/246158056----time (s)-6370.14
--0.39974316339254806--i.e.-98400000/246158056----time (s)-6373.66
--0.3999462849186622--i.e.-98450000/246158056----time (s)-6377.66
--0.40014940644477626--i.e.-98500000/246158056----time (s)-6380.9
--0.4003525279708904--i.e.-98550000/246158056----time (s)-6384.14
--0.40055564949700445--i.e.-98600000/246158056----time (s)-6387.43
--0.4007587710231186--i.e.-98650000/246158056----time (s)-6390.72
--0.4009618925492327--i.e.-98700000/246158056----time (s)-6393.95
--0.40116501407534677--i.e.-98750000/246158056----time (s)-6397.56
--0.4013681356014609--i.e.-98800000/246158056----time (s)-6401.09
--0.40157125712757497--i.e.-98850000/246158056----time (s)-6404.39
--0.4017743786536891--i.e.-98900000/246158056----time (s)-6407.42
--0.40197750017980316--i.e.-98950000/246158056----time (s)-6411.07
--0.4021806217059173--i.e.-99000000/246158056----time (s)-6414.62
--0.40238374323203135--i.e.-99050000/246158056----time (s)-6418.75
--0.4025868647581455--i.e.-99100000/246158056----time (s)-6422.06
--0.40278998628425955--i.e.-99150000/246158056----time (s)-6425.4
--0.4029931078103737--i.e.-99200000/246158056----time (s)-6428.76
--0.4031962293364878--i.e.-99250000/246158056----time (s)-6431.99
--0.40339935086260187--i.e.-99300000/246158056----time (s)-6435.29
--0.403602472388716--i.e.-99350000/246158056----time (s)-6438.6
--0.40380559391483006--i.e.-99400000/246158056----time (s)-6441.96
--0.4040087154409442--i.e.-99450000/246158056----time (s)-6444.98
--0.40421183696705826--i.e.-99500000/246158056----time (s)-6448.35
--0.4044149584931724--i.e.-99550000/246158056----time (s)-6451.75
--0.40461808001928645--i.e.-99600000/246158056----time (s)-6454.99
--0.4048212015454006--i.e.-99650000/246158056----time (s)-6459.09
--0.40502432307151465--i.e.-99700000/246158056----time (s)-6462.64
--0.40522744459762877--i.e.-99750000/246158056----time (s)-6465.94
--0.40543056612374284--i.e.-99800000/246158056----time (s)-6469.27
--0.40563368764985697--i.e.-99850000/246158056----time (s)-6472.6
--0.4058368091759711--i.e.-99900000/246158056----time (s)-6476.17
--0.40603993070208516--i.e.-99950000/246158056----time (s)-6479.85
--0.4062430522281993--i.e.-100000000/246158056----time (s)-6483.2
--0.40644617375431336--i.e.-100050000/246158056----time (s)-6486.51
--0.4066492952804275--i.e.-100100000/246158056----time (s)-6490.23
--0.40685241680654155--i.e.-100150000/246158056----time (s)-6493.84
--0.4070555383326557--i.e.-100200000/246158056----time (s)-6497.27
--0.40725865985876974--i.e.-100250000/246158056----time (s)-6500.6
--0.40746178138488387--i.e.-100300000/246158056----time (s)-6504.39
--0.40766490291099794--i.e.-100350000/246158056----time (s)-6507.68
--0.40786802443711206--i.e.-100400000/246158056----time (s)-6510.98
--0.4080711459632262--i.e.-100450000/246158056----time (s)-6514.24
--0.40827426748934026--i.e.-100500000/246158056----time (s)-6517.91
--0.4084773890154544--i.e.-100550000/246158056----time (s)-6521.48
--0.40868051054156845--i.e.-100600000/246158056----time (s)-6524.83
--0.4088836320676826--i.e.-100650000/246158056----time (s)-6528.1
--0.40908675359379665--i.e.-100700000/246158056----time (s)-6531.2
--0.4092898751199108--i.e.-100750000/246158056----time (s)-6534.8
--0.40949299664602484--i.e.-100800000/246158056----time (s)-6538.14
--0.40969611817213897--i.e.-100850000/246158056----time (s)-6541.73
--0.40989923969825304--i.e.-100900000/246158056----time (s)-6545.3
--0.41010236122436716--i.e.-100950000/246158056----time (s)-6548.5
--0.4103054827504813--i.e.-101000000/246158056----time (s)-6552.07
--0.41050860427659536--i.e.-101050000/246158056----time (s)-6555.69
--0.4107117258027095--i.e.-101100000/246158056----time (s)-6558.6
--0.41091484732882355--i.e.-101150000/246158056----time (s)-6562.09
--0.4111179688549377--i.e.-101200000/246158056----time (s)-6565.68
--0.41132109038105175--i.e.-101250000/246158056----time (s)-6569.06
--0.41152421190716587--i.e.-101300000/246158056----time (s)-6572.65
--0.41172733343327994--i.e.-101350000/246158056----time (s)-6575.8
--0.41193045495939407--i.e.-101400000/246158056----time (s)-6579.23
--0.41213357648550814--i.e.-101450000/246158056----time (s)-6582.67
--0.41233669801162226--i.e.-101500000/246158056----time (s)-6586.11
--0.41253981953773633--i.e.-101550000/246158056----time (s)-6589.57
--0.41274294106385045--i.e.-101600000/246158056----time (s)-6593.06
--0.4129460625899646--i.e.-101650000/246158056----time (s)-6596.39
--0.41314918411607865--i.e.-101700000/246158056----time (s)-6599.74
--0.4133523056421928--i.e.-101750000/246158056----time (s)-6602.9
--0.41355542716830684--i.e.-101800000/246158056----time (s)-6606.26
--0.41375854869442097--i.e.-101850000/246158056----time (s)-6609.61
--0.41396167022053504--i.e.-101900000/246158056----time (s)-6613.11
--0.41416479174664916--i.e.-101950000/246158056----time (s)-6616.76
--0.41436791327276323--i.e.-102000000/246158056----time (s)-6620.05
--0.41457103479887736--i.e.-102050000/246158056----time (s)-6623.47
--0.4147741563249914--i.e.-102100000/246158056----time (s)-6626.92
--0.41497727785110555--i.e.-102150000/246158056----time (s)-6630.06
--0.4151803993772197--i.e.-102200000/246158056----time (s)-6633.39
--0.41538352090333375--i.e.-102250000/246158056----time (s)-6636.89
--0.4155866424294479--i.e.-102300000/246158056----time (s)-6640.08
--0.41578976395556194--i.e.-102350000/246158056----time (s)-6643.47
--0.41599288548167607--i.e.-102400000/246158056----time (s)-6646.87
--0.41619600700779014--i.e.-102450000/246158056----time (s)-6650.39
--0.41639912853390426--i.e.-102500000/246158056----time (s)-6653.6
--0.41660225006001833--i.e.-102550000/246158056----time (s)-6656.74
--0.41680537158613246--i.e.-102600000/246158056----time (s)-6659.81
--0.4170084931122465--i.e.-102650000/246158056----time (s)-6663.08
--0.41721161463836065--i.e.-102700000/246158056----time (s)-6666.51
--0.4174147361644747--i.e.-102750000/246158056----time (s)-6669.92
--0.41761785769058885--i.e.-102800000/246158056----time (s)-6673.13
--0.41782097921670297--i.e.-102850000/246158056----time (s)-6676.71
--0.41802410074281704--i.e.-102900000/246158056----time (s)-6680.24
--0.41822722226893116--i.e.-102950000/246158056----time (s)-6683.45
--0.41843034379504523--i.e.-103000000/246158056----time (s)-6686.66
--0.41863346532115936--i.e.-103050000/246158056----time (s)-6690.27
--0.41883658684727343--i.e.-103100000/246158056----time (s)-6693.55
--0.41903970837338755--i.e.-103150000/246158056----time (s)-6697.01
--0.4192428298995016--i.e.-103200000/246158056----time (s)-6700.22
--0.41944595142561575--i.e.-103250000/246158056----time (s)-6703.49
--0.4196490729517298--i.e.-103300000/246158056----time (s)-6706.89
--0.41985219447784394--i.e.-103350000/246158056----time (s)-6710.31
--0.42005531600395807--i.e.-103400000/246158056----time (s)-6713.84
--0.42025843753007214--i.e.-103450000/246158056----time (s)-6717.02
--0.42046155905618626--i.e.-103500000/246158056----time (s)-6720.43
--0.42066468058230033--i.e.-103550000/246158056----time (s)-6723.64
--0.42086780210841446--i.e.-103600000/246158056----time (s)-6726.95
--0.4210709236345285--i.e.-103650000/246158056----time (s)-6730.31
--0.42127404516064265--i.e.-103700000/246158056----time (s)-6733.95
--0.4214771666867567--i.e.-103750000/246158056----time (s)-6737.14
--0.42168028821287085--i.e.-103800000/246158056----time (s)-6740.59
--0.4218834097389849--i.e.-103850000/246158056----time (s)-6744.23
--0.42208653126509904--i.e.-103900000/246158056----time (s)-6747.53
--0.42228965279121317--i.e.-103950000/246158056----time (s)-6751.03
--0.42249277431732724--i.e.-104000000/246158056----time (s)-6754.85
--0.42269589584344136--i.e.-104050000/246158056----time (s)-6758.26
--0.42289901736955543--i.e.-104100000/246158056----time (s)-6761.5
--0.42310213889566956--i.e.-104150000/246158056----time (s)-6764.63
--0.4233052604217836--i.e.-104200000/246158056----time (s)-6768.12
--0.42350838194789775--i.e.-104250000/246158056----time (s)-6771.49
--0.4237115034740118--i.e.-104300000/246158056----time (s)-6774.73
--0.42391462500012594--i.e.-104350000/246158056----time (s)-6777.86
--0.42411774652624--i.e.-104400000/246158056----time (s)-6781.31
--0.42432086805235414--i.e.-104450000/246158056----time (s)-6784.84
--0.4245239895784682--i.e.-104500000/246158056----time (s)-6788.49
--0.42472711110458233--i.e.-104550000/246158056----time (s)-6791.92
--0.42493023263069646--i.e.-104600000/246158056----time (s)-6795.27
--0.42513335415681053--i.e.-104650000/246158056----time (s)-6798.47
--0.42533647568292465--i.e.-104700000/246158056----time (s)-6802.07
--0.4255395972090387--i.e.-104750000/246158056----time (s)-6805.59
--0.42574271873515285--i.e.-104800000/246158056----time (s)-6808.92
--0.4259458402612669--i.e.-104850000/246158056----time (s)-6812.2
--0.42614896178738104--i.e.-104900000/246158056----time (s)-6815.61
--0.4263520833134951--i.e.-104950000/246158056----time (s)-6819.12
--0.42655520483960924--i.e.-105000000/246158056----time (s)-6822.61
--0.4267583263657233--i.e.-105050000/246158056----time (s)-6826.29
--0.42696144789183743--i.e.-105100000/246158056----time (s)-6829.83
--0.42716456941795156--i.e.-105150000/246158056----time (s)-6833.28
--0.4273676909440656--i.e.-105200000/246158056----time (s)-6836.56
--0.42757081247017975--i.e.-105250000/246158056----time (s)-6839.91
--0.4277739339962938--i.e.-105300000/246158056----time (s)-6843.38
--0.42797705552240795--i.e.-105350000/246158056----time (s)-6846.55
--0.428180177048522--i.e.-105400000/246158056----time (s)-6849.96
--0.42838329857463614--i.e.-105450000/246158056----time (s)-6853.46
--0.4285864201007502--i.e.-105500000/246158056----time (s)-6857.05
--0.42878954162686433--i.e.-105550000/246158056----time (s)-6860.19
--0.4289926631529784--i.e.-105600000/246158056----time (s)-6863.48
--0.42919578467909253--i.e.-105650000/246158056----time (s)-6867.06
--0.4293989062052066--i.e.-105700000/246158056----time (s)-6870.75
--0.4296020277313207--i.e.-105750000/246158056----time (s)-6874.38
--0.42980514925743485--i.e.-105800000/246158056----time (s)-6877.68
--0.4300082707835489--i.e.-105850000/246158056----time (s)-6881.17
--0.43021139230966304--i.e.-105900000/246158056----time (s)-6884.45
--0.4304145138357771--i.e.-105950000/246158056----time (s)-6888.28
--0.43061763536189124--i.e.-106000000/246158056----time (s)-6891.62
--0.4308207568880053--i.e.-106050000/246158056----time (s)-6894.96
--0.43102387841411943--i.e.-106100000/246158056----time (s)-6898.49
--0.4312269999402335--i.e.-106150000/246158056----time (s)-6902.55
